movieId,genre
5465,Crime
5465,Thriller
5540,Fantasy
6001,Drama
6286,Crime
6538,Thriller
6951,Comedy
7013,Drama
7020,Comedy
7022,Thriller
7238,Drama
7262,Comedy
7445,Drama
7562,Action
7657,Fantasy
8035,Thriller
8424,Romance
8495,Drama
8983,Drama
25952,Drama
26198,Comedy
26492,Thriller
26606,Fantasy
27584,Comedy
27838,Drama
31162,Comedy
33683,Thriller
34162,Comedy
40339,Comedy
40597,Drama
42009,Adventure
48593,Comedy
50356,Comedy
51412,Sci-Fi
53138,Fantasy
55261,Comedy
59315,Sci-Fi
59440,Romance
60522,Comedy
65088,Comedy
66785,Adventure
67923,Action
69394,Drama
74508,Romance
76301,Romance
87192,Sci-Fi
87876,Animation
88108,Comedy
98604,Drama
101895,Drama
102338,Action
103366,Thriller
104925,Comedy
106927,Action
107447,Comedy
110773,Horror
110781,Comedy
112171,Action
114396,Drama
116849,Comedy
117511,Comedy
118572,Drama
118880,Romance
122922,Adventure
128914,Comedy
132800,Comedy
133645,Drama
146682,Documentary
146986,Comedy
149011,Horror
157340,Comedy
168254,Fantasy
106,Drama
112,Crime
288,Crime
380,Action
421,Children
438,Drama
450,Comedy
477,Drama
485,Adventure
522,Action
588,Animation
592,Thriller
892,Drama
911,Crime
973,Drama
1018,Comedy
1120,Drama
1671,Thriller
1918,Crime
1956,Drama
2011,Adventure
2067,War
2091,Children
2130,Drama
2321,Drama
2369,Comedy
2436,War
2488,Drama
2851,Thriller
2948,Thriller
2959,Action
3171,Drama
3204,Mystery
3274,Thriller
3388,Children
3479,Adventure
3624,Action
3652,Horror
3744,Crime
3993,Romance
4025,Crime
4063,Comedy
4115,Comedy
4204,Comedy
4344,Crime
4409,Thriller
4464,Comedy
4898,Comedy
4973,Romance
5034,Romance
5094,Action
5438,Action
5560,Musical
5890,Drama
5968,Comedy
6086,Drama
6592,Drama
6659,Comedy
6987,Horror
7217,Crime
7702,Drama
7832,Crime
8968,Crime
9010,Romance
27801,Action
27802,Thriller
32442,Comedy
42559,Adventure
44022,Comedy
49265,War
53140,Comedy
54001,Drama
54999,Comedy
58826,Action
59306,Thriller
61071,Drama
61262,Mystery
61262,Thriller
64030,Adventure
65193,Drama
66943,Horror
68480,Comedy
69069,Comedy
72171,Action
74228,Mystery
77798,Horror
78316,Romance
84374,Romance
84942,Action
87222,Adventure
91470,Drama
91500,Sci-Fi
93790,Drama
96417,Action
97936,Drama
102025,Children
102125,Thriller
103655,Comedy
106920,Sci-Fi
126426,Drama
128832,Musical
128838,Horror
128944,Adventure
132157,Comedy
139130,Fantasy
147196,Comedy
157775,Animation
158882,Comedy
160954,Thriller
165639,Fantasy
166183,Adventure
167036,Animation
185585,Action
188833,Adventure
7,Romance
76,Action
370,Comedy
390,Action
421,Drama
449,Comedy
558,Children
852,Drama
903,Thriller
907,Comedy
1218,Drama
1349,Horror
1376,Adventure
1606,Action
1873,Romance
1982,Horror
2232,Horror
2281,Action
2551,Horror
2655,Horror
2687,Children
2738,Drama
2806,Comedy
2824,Documentary
2946,Comedy
3018,Horror
3111,Drama
3502,Drama
3719,Comedy
3835,Thriller
3927,Sci-Fi
4082,Romance
4084,Comedy
4350,Comedy
4683,Comedy
4799,Adventure
4890,Fantasy
4946,Thriller
5625,Romance
6232,Drama
6234,Mystery
6567,Drama
6596,Romance
6692,Documentary
6721,Adventure
6789,Mystery
6954,Drama
7036,Fantasy
7056,Action
7344,Crime
7728,Film-Noir
8197,Romance
8327,Romance
8464,Comedy
8607,Adventure
26587,Crime
27788,Mystery
30825,Comedy
32179,Drama
32456,Drama
40581,Comedy
42559,Drama
43917,Action
44849,Film-Noir
45672,Comedy
46347,Documentary
50999,Animation
53972,Crime
55061,Sci-Fi
55118,Drama
62956,Animation
63082,Crime
67408,Sci-Fi
70728,Drama
71453,Documentary
77455,Documentary
79702,Action
82202,Drama
85179,Comedy
86644,Crime
88448,Drama
90430,Drama
90576,Romance
91842,Thriller
94405,Thriller
98296,Drama
103372,Action
106487,Sci-Fi
109187,Drama
109850,Crime
112749,Romance
115149,Thriller
151781,Thriller
152284,Romance
173355,Animation
85,Drama
436,Drama
478,Drama
482,Drama
540,Thriller
588,Comedy
594,Drama
685,Drama
691,Romance
830,Comedy
1193,Drama
1371,Adventure
1587,Action
1722,Thriller
1894,Adventure
1909,Sci-Fi
2141,Children
2252,Drama
2355,Animation
2800,Fantasy
2835,Adventure
3200,Drama
3274,Drama
3430,Crime
3990,Comedy
4063,Drama
4128,Thriller
4308,Romance
4498,Crime
4639,Romance
4818,Comedy
4890,Comedy
5007,Comedy
5400,Drama
5803,Action
5828,Drama
5942,Comedy
6316,Adventure
6373,Drama
6424,Crime
6983,Drama
7236,Sci-Fi
7282,Comedy
7657,Comedy
7895,Crime
8771,Crime
26340,Fantasy
26429,Horror
26603,Fantasy
33629,Adventure
33660,Romance
45726,Comedy
46322,Drama
47725,Comedy
48638,Romance
48774,Action
50005,Action
56921,Drama
57499,War
57502,Adventure
57640,Sci-Fi
64167,Fantasy
68552,Drama
69131,Drama
70286,Mystery
71106,Sci-Fi
72142,Action
73488,Action
77841,Adventure
80094,Thriller
80846,Horror
91128,Drama
91233,Comedy
91529,Adventure
91529,Crime
93006,Musical
93805,Comedy
94985,Crime
95313,Children
95875,Sci-Fi
99764,Comedy
99910,Action
100527,Drama
103810,Comedy
104141,Children
112326,Action
112515,Horror
115680,Crime
115713,Drama
116799,Crime
123553,Action
139052,Drama
148775,Drama
162350,Action
170993,Crime
175569,Crime
176621,Animation
180987,Comedy
191005,Sci-Fi
193587,Animation
78,Action
94,Romance
146,Adventure
179,Drama
181,Children
239,Children
486,Comedy
533,Adventure
724,Horror
784,Comedy
914,Musical
1014,Drama
1022,Animation
1112,Drama
1127,Adventure
1187,Drama
1188,Romance
1573,Action
2483,Adventure
2492,Comedy
2568,Action
2624,Fantasy
2690,Romance
2793,Comedy
2857,Animation
2884,Romance
2953,Children
2969,Drama
2993,Thriller
3096,Comedy
3300,Thriller
3386,Thriller
3401,Sci-Fi
3499,Thriller
3535,Horror
3723,Drama
3997,Action
4124,Thriller
4446,Sci-Fi
4630,Action
4914,Romance
5214,Fantasy
5334,Comedy
5704,Sci-Fi
5856,Drama
6025,Comedy
6289,Documentary
6316,Comedy
6515,Film-Noir
6558,Drama
6720,Comedy
7045,Fantasy
7115,Horror
7216,Crime
7248,War
7306,Comedy
7479,Drama
7930,Thriller
8011,Documentary
8633,Comedy
8743,Sci-Fi
8989,Musical
9005,Drama
26198,Children
26399,Action
30818,Drama
33145,Comedy
33294,Animation
34321,Children
34397,Adventure
34397,Thriller
37727,Thriller
44241,Horror
45447,Thriller
47404,Adventure
50442,Drama
51931,Drama
52722,Adventure
55156,Documentary
56367,Comedy
56757,Musical
56788,Comedy
57528,Action
60289,Comedy
65596,Drama
66509,Drama
69275,Adventure
71160,Fantasy
73431,Crime
74580,Children
74948,Drama
75341,Romance
77667,Action
78467,Thriller
78893,Fantasy
79057,Thriller
80906,Documentary
89087,Drama
92264,Action
95311,Children
107141,Drama
116668,Comedy
116985,Comedy
121781,Fantasy
130083,Crime
136471,Comedy
142074,Horror
147382,Sci-Fi
149350,Horror
160080,Sci-Fi
162968,Mystery
170875,Drama
188301,Sci-Fi
2,Children
73,War
181,Action
225,Thriller
330,Crime
380,Romance
426,Sci-Fi
430,Comedy
451,Drama
680,Drama
691,Comedy
760,War
916,Drama
1057,Comedy
1199,Fantasy
1204,War
1209,Action
1215,Comedy
1479,Sci-Fi
1677,Comedy
1783,Drama
1857,Comedy
2161,Fantasy
2267,Thriller
2540,Action
2722,Thriller
2808,Action
2859,Documentary
3063,Drama
3252,Drama
3494,Western
3590,Comedy
3590,Drama
3624,Adventure
3788,Drama
3832,Horror
3979,Comedy
3985,War
4246,Drama
4436,Thriller
4544,Sci-Fi
4670,Horror
5136,Drama
5640,Sci-Fi
5771,Drama
6219,Drama
6297,Children
6370,Romance
6549,Comedy
6869,Crime
6963,Documentary
6992,Drama
7018,Drama
7065,Drama
7222,Drama
7301,Drama
7445,Thriller
7587,Crime
7742,Horror
7833,Crime
8142,Action
8373,Fantasy
8535,Drama
8571,Drama
8596,Crime
8970,Drama
25825,Drama
26158,War
27450,Western
27604,Thriller
31101,Action
31921,Drama
33148,Crime
33681,Action
34048,Sci-Fi
40946,Comedy
42734,Comedy
44777,Comedy
45672,Drama
47646,Musical
49824,Drama
50003,Adventure
50802,Comedy
50802,Romance
51314,Drama
52715,Comedy
53993,Comedy
54001,Adventure
55207,Comedy
55492,Horror
56757,Thriller
60832,Thriller
62383,Sci-Fi
65682,Horror
72294,Drama
72605,War
73676,Action
75813,Comedy
77667,Comedy
77866,Drama
79695,Thriller
93242,Thriller
96079,Action
98243,Adventure
99112,Thriller
100556,Documentary
102033,Action
103233,Action
107410,Drama
111817,Drama
119155,Fantasy
122898,Adventure
122918,Adventure
122926,Adventure
128695,Western
129229,Adventure
136024,Action
139994,Horror
140956,Sci-Fi
141749,Drama
142448,Drama
143255,Mystery
150554,Comedy
158872,Animation
160980,Drama
168456,Adventure
168612,Drama
170697,Drama
176935,Action
185135,Crime
94,Comedy
259,Thriller
315,Thriller
347,Romance
431,Crime
452,Drama
476,Comedy
613,Romance
800,Drama
823,Drama
1013,Children
1333,Horror
1474,Children
1615,Drama
1694,Drama
2149,Fantasy
2245,Romance
2260,Drama
2357,Drama
2467,Drama
2598,Comedy
2847,Drama
3146,Comedy
3152,Drama
3536,Comedy
3755,Thriller
3770,Thriller
3793,Sci-Fi
4011,Crime
4029,Drama
4197,Comedy
4407,Drama
4770,Thriller
4966,Thriller
4990,Adventure
5116,Comedy
5440,Western
5638,Fantasy
5678,Action
6273,Film-Noir
6320,Comedy
6387,Comedy
7137,Drama
7352,Comedy
7354,Romance
7564,Horror
7926,Drama
8459,Drama
8600,Film-Noir
8830,Thriller
26528,Drama
26649,Adventure
27491,Mystery
27802,Drama
27899,Comedy
31952,Drama
31952,Mystery
34811,Action
41617,Drama
45658,Drama
48304,Thriller
48774,Drama
51666,Mystery
54185,Documentary
59333,Romance
59784,Action
60760,Thriller
63222,Action
68659,Comedy
69849,War
72142,Comedy
76093,Children
79132,Crime
90945,Adventure
94494,Drama
95839,Fantasy
103245,Comedy
106918,Drama
109191,Drama
113862,Thriller
126430,Drama
127390,Comedy
128542,Horror
130052,Horror
136800,Sci-Fi
147372,Sci-Fi
158956,Sci-Fi
163072,Animation
165947,Action
175475,Children
132,Thriller
252,Comedy
366,Horror
367,Action
367,Crime
417,Romance
596,Musical
969,Romance
1020,Comedy
1331,Horror
1356,Sci-Fi
1396,Crime
1603,Sci-Fi
1748,Adventure
1831,Action
2118,Thriller
2119,Horror
2196,Action
2322,Sci-Fi
2361,Comedy
2453,Drama
2660,Sci-Fi
2664,Horror
2835,Thriller
2908,Drama
2949,Thriller
3039,Comedy
3095,Drama
3156,Sci-Fi
3389,Adventure
3677,Documentary
3702,Adventure
3798,Drama
4380,Drama
4954,Crime
4987,Sci-Fi
5311,Horror
5418,Thriller
5448,Children
5614,Romance
5785,Comedy
5878,Drama
6125,Musical
6196,Thriller
6301,Drama
6333,Thriller
6860,Drama
6958,Fantasy
7007,Comedy
7048,Comedy
7257,Thriller
7319,Horror
7349,Drama
7373,Fantasy
7454,Fantasy
8045,Drama
8376,Comedy
8632,Comedy
8861,Action
8873,Adventure
36537,Drama
36850,Action
43919,Comedy
44399,Fantasy
48142,Mystery
49666,Romance
51082,Comedy
56156,Thriller
59421,Romance
61348,Comedy
66371,Drama
68159,Thriller
69644,Romance
72129,Mystery
74458,Mystery
74696,Drama
79536,Crime
80572,Drama
81788,Crime
82852,Comedy
83270,Comedy
84156,Documentary
88179,Romance
90603,Animation
90738,Crime
98836,Comedy
100882,Adventure
103810,Action
109723,Crime
110130,Adventure
112171,Crime
116817,Comedy
117444,Children
118880,Thriller
120799,Sci-Fi
128900,Documentary
134847,Comedy
135803,Action
136359,Comedy
136469,Comedy
140110,Comedy
147374,Adventure
150604,Comedy
160730,Thriller
168252,Sci-Fi
171759,Thriller
159,Mystery
164,Mystery
190,Thriller
494,Adventure
533,Fantasy
606,Horror
668,Drama
875,Action
956,Romance
1004,Thriller
1015,Children
1226,Romance
1271,Drama
1312,Drama
1320,Horror
1447,Crime
1454,Comedy
1499,Adventure
1848,Fantasy
1932,Drama
1977,Horror
1996,Horror
1999,Horror
2053,Sci-Fi
2081,Children
2352,Drama
2377,Sci-Fi
2433,Drama
2671,Romance
2735,Action
2929,Drama
3063,Thriller
3130,Comedy
3159,Animation
3251,Mystery
3398,Children
3455,Drama
3459,Drama
3586,Drama
3952,Drama
4142,Drama
4152,Drama
4265,Thriller
4537,Drama
4571,Adventure
4622,Comedy
4826,Action
4848,Drama
5231,Comedy
5388,Drama
5878,Romance
6323,Mystery
6547,Drama
7228,Fantasy
7263,Drama
8043,Comedy
8138,Horror
8157,Fantasy
8784,Romance
27816,War
27837,Adventure
31700,Drama
40851,Action
40870,Drama
44397,Thriller
47124,Comedy
48516,Thriller
49910,Drama
51024,Adventure
53435,Thriller
54997,Western
55052,Drama
55294,Comedy
56003,Drama
56915,Children
57843,Drama
58078,Romance
59501,Adventure
60040,Action
60894,Drama
60941,Horror
61123,Romance
61236,Animation
61323,Drama
68959,Adventure
69606,Fantasy
74342,Drama
81229,Action
89759,Drama
95473,Animation
95583,Thriller
95873,Comedy
98499,Comedy
102445,Sci-Fi
103245,Drama
104863,Romance
107069,Thriller
107338,Comedy
108090,Children
109723,Thriller
115828,Romance
117887,Comedy
121338,Comedy
127052,Comedy
134849,Animation
138610,Horror
139157,Thriller
146688,Thriller
156783,Comedy
171763,Action
58,Comedy
141,Comedy
304,Drama
454,Thriller
714,Drama
904,Thriller
1228,Drama
1262,War
1303,Drama
1599,Action
1799,Drama
2013,Action
2094,Adventure
2227,Thriller
2236,Drama
2307,Crime
2427,Drama
2722,Sci-Fi
2803,Thriller
2900,Sci-Fi
2944,Action
3256,Action
3281,Documentary
3594,Musical
4083,Thriller
4278,Documentary
4614,Action
4795,Adventure
4878,Thriller
4885,Thriller
5081,Drama
5504,Children
5506,Thriller
5584,Comedy
5601,Children
5649,Horror
5804,Romance
6241,Romance
6264,Sci-Fi
6530,Drama
6705,Drama
6800,Crime
6870,Mystery
7411,Comedy
7757,Adventure
7822,Romance
8368,Fantasy
8454,Comedy
8799,Comedy
25940,Film-Noir
25962,Action
27619,Children
27741,Romance
31658,Fantasy
34520,Comedy
40278,Drama
40478,Thriller
44020,Action
45431,Comedy
45499,Thriller
45517,Animation
54121,Western
56169,Drama
58803,Crime
59549,Drama
60522,Thriller
60885,Thriller
62999,Animation
68157,Action
74228,Horror
74795,Thriller
75446,Drama
79293,Action
80551,Romance
84944,Comedy
84952,Drama
87232,Sci-Fi
89028,Horror
89087,Adventure
90630,Documentary
91414,Drama
95207,Action
95313,Comedy
96283,Comedy
97742,Action
97752,Sci-Fi
98154,Drama
99764,Drama
101765,Adventure
102165,Drama
103606,Romance
103984,Comedy
106491,Adventure
108795,Adventure
110771,Comedy
114044,Horror
114066,Drama
117851,Children
118997,Comedy
120637,Drama
121099,Children
130840,Horror
136602,Thriller
142448,Adventure
146656,Drama
147936,Comedy
157865,Children
161580,Comedy
170355,Romance
43,Drama
163,Western
198,Mystery
289,Romance
353,Thriller
364,Animation
382,Romance
879,Thriller
1370,Action
1515,Thriller
1529,Comedy
2010,Sci-Fi
2054,Adventure
2093,Adventure
2122,Horror
2495,Sci-Fi
2622,Fantasy
3006,Thriller
3167,Drama
3408,Drama
3584,Drama
3637,Drama
3664,Sci-Fi
3830,Comedy
4064,Thriller
4149,Romance
4187,Drama
4234,Drama
4256,Drama
4275,Fantasy
4310,Drama
4394,Comedy
4863,Crime
5046,Drama
5083,Comedy
5209,Action
5389,Children
5812,Drama
6005,Documentary
6250,Drama
6502,Action
6564,Romance
7304,Animation
7657,Horror
7986,Sci-Fi
8601,Comedy
8644,Action
26701,Sci-Fi
26838,Comedy
27728,Action
31545,Crime
31952,Comedy
37830,Animation
38159,Romance
39435,Action
41573,Drama
43419,Action
44195,Comedy
47566,Drama
47978,Drama
52042,Drama
53000,Horror
53550,Drama
55020,Comedy
55259,Drama
55261,Romance
56915,Adventure
57147,Drama
57421,Horror
59037,Action
59667,Comedy
60514,Adventure
60538,Horror
61248,Action
66798,Comedy
71745,Fantasy
72601,Adventure
73323,Action
82461,Adventure
85056,Thriller
85414,Thriller
90343,Musical
91488,Animation
94931,Romance
95519,Animation
97470,Action
100906,Thriller
103233,Animation
103341,Action
103755,Children
108090,Animation
114494,Thriller
115617,Animation
116529,War
116817,Drama
116823,Thriller
122882,Sci-Fi
130520,Animation
133867,Comedy
139859,Thriller
140816,Drama
149350,Comedy
157407,Thriller
166291,Romance
176415,Comedy
29,Fantasy
30,Crime
81,Romance
161,Drama
258,Romance
335,Mystery
502,Action
528,Comedy
617,Comedy
866,Drama
902,Drama
913,Mystery
1088,Musical
1258,Horror
1407,Mystery
1655,Thriller
1784,Drama
1801,Action
2002,Crime
2003,Horror
2060,Comedy
2141,Animation
2155,Comedy
2186,Film-Noir
2239,Drama
2323,Documentary
2533,Sci-Fi
2625,Sci-Fi
2690,Comedy
3329,Drama
3393,Comedy
3549,Musical
3653,Documentary
3682,Thriller
4146,Mystery
4344,Drama
4573,Drama
4594,War
4626,Drama
4662,Comedy
4909,Comedy
5120,Mystery
5303,Comedy
5325,Documentary
5503,Comedy
5657,Comedy
5679,Thriller
5872,Adventure
5902,Romance
5991,Drama
6116,Adventure
6178,Romance
6350,Fantasy
6433,Documentary
6731,Thriller
6780,Documentary
6788,Comedy
7163,Thriller
7293,Romance
7449,Thriller
8596,Comedy
8961,Comedy
25887,Comedy
26003,War
26347,Romance
26606,Romance
26629,Comedy
26764,Sci-Fi
27674,Mystery
27692,Action
32892,Drama
34018,Musical
36517,Drama
43744,Comedy
47538,Crime
47566,Crime
50601,Children
53519,Crime
58655,Comedy
61240,Romance
69904,Thriller
71135,Sci-Fi
81782,Action
82095,Sci-Fi
85736,Adventure
86721,Fantasy
87306,Thriller
92264,Crime
92422,Drama
94070,Drama
96811,Crime
109853,Drama
115203,Documentary
122260,Drama
128620,Drama
129937,Thriller
130444,Sci-Fi
130518,Action
140523,Comedy
144620,Comedy
151653,Drama
162478,Crime
163056,Sci-Fi
168418,Children
170777,Animation
184053,Sci-Fi
184471,Fantasy
185029,Thriller
190207,Romance
41,Drama
74,Drama
153,Action
155,Adventure
217,Thriller
382,Horror
478,Crime
511,Drama
513,Mystery
513,Romance
867,Crime
915,Comedy
953,Children
1021,Comedy
1073,Musical
1185,Drama
1597,Mystery
1645,Mystery
1759,Drama
1792,Action
1902,Drama
1952,Drama
2028,Drama
2072,Comedy
2096,Animation
2125,Romance
2260,Crime
2292,Comedy
2372,Comedy
2502,Crime
3011,Drama
3189,Children
3338,Documentary
3355,Horror
3439,Fantasy
3764,Crime
3826,Sci-Fi
4446,Animation
4562,Comedy
4802,Romance
4916,War
5088,Drama
5265,Crime
5285,Crime
5345,Drama
5745,Comedy
6193,Comedy
6286,Drama
6303,Mystery
6339,Drama
6552,Drama
6593,Children
6645,Drama
6750,Drama
6979,Drama
7072,Romance
7131,Drama
7266,Comedy
7720,Adventure
8157,Thriller
8225,Horror
8979,Documentary
26444,Sci-Fi
26492,Sci-Fi
26999,Children
27002,Action
30846,Crime
32371,Film-Noir
34271,Crime
34800,Comedy
42009,Comedy
42943,Drama
44399,Children
46530,Action
54999,Action
61350,Sci-Fi
71033,Crime
72701,Animation
73488,Thriller
75395,Horror
84601,Thriller
90469,Horror
93326,Comedy
95145,Animation
95182,Adventure
96728,Drama
100527,Mystery
101088,Drama
104374,Fantasy
107406,Drama
107447,Crime
107462,Thriller
112460,Adventure
121342,Comedy
127116,Drama
131013,Comedy
131749,Comedy
135887,Animation
136341,Animation
136355,Children
139655,Thriller
140162,Drama
143472,Action
144606,Crime
146688,Fantasy
149902,Action
163925,Comedy
163937,Thriller
167790,Comedy
180263,Horror
28,Drama
341,Drama
389,War
1034,Drama
1339,Thriller
1449,Comedy
1464,Film-Noir
1564,Comedy
1609,Thriller
2023,Mystery
2075,Drama
2135,Adventure
2232,Thriller
2273,Thriller
2450,Adventure
2632,Adventure
2654,Horror
2724,Romance
2805,Comedy
2851,Sci-Fi
2939,Thriller
3048,Comedy
3097,Romance
3150,Thriller
3182,Documentary
3204,Action
3301,Crime
3400,Adventure
3503,Sci-Fi
3508,Adventure
3655,Drama
3730,Drama
3839,Horror
3992,Drama
4251,Drama
4395,Comedy
4448,Action
4727,Drama
4876,Horror
5361,Adventure
5609,Thriller
5785,Documentary
5883,Thriller
6023,Crime
6058,Horror
6213,Thriller
6219,Thriller
6561,War
6618,Action
6732,Musical
6835,Action
6872,Horror
7047,Drama
7156,Documentary
7218,Drama
7258,Crime
7382,Mystery
7757,Fantasy
7900,Horror
8620,Comedy
25940,Drama
25963,Crime
26359,War
27036,Romance
27155,Action
27369,Comedy
31431,Thriller
31433,Comedy
32022,War
33004,Sci-Fi
33677,Documentary
34332,Children
44238,Horror
44633,Documentary
50601,Adventure
55094,Mystery
58105,Children
60363,Comedy
65651,Adventure
65882,Mystery
66943,Comedy
70637,Romance
70862,Documentary
70994,Horror
85397,Thriller
85881,Drama
90647,Adventure
91233,Sci-Fi
94799,Mystery
94833,Children
95583,Drama
96020,Drama
97921,Drama
98239,War
99910,Thriller
106594,Romance
107436,Thriller
109864,Comedy
112175,Action
112334,Documentary
115569,Thriller
122906,Adventure
126482,Children
128944,Action
135143,Fantasy
136016,Adventure
141846,Documentary
149380,Romance
150596,Comedy
172461,Documentary
180985,Drama
182299,Children
183635,Sci-Fi
187541,Action
187593,Action
25,Romance
45,Drama
116,Documentary
195,Drama
384,Drama
497,Romance
546,Fantasy
880,Thriller
1005,Children
1191,Documentary
1231,Drama
1261,Comedy
1301,Sci-Fi
1405,Comedy
1613,Drama
1660,Drama
1916,Drama
1917,Action
2106,War
2156,Comedy
2159,Horror
2257,Romance
2268,Crime
2324,Drama
2520,Drama
2524,Drama
2712,Mystery
2971,Musical
3104,Crime
3198,Drama
3299,Drama
3412,Drama
3428,Drama
3436,Drama
3476,Horror
3504,Drama
3578,Drama
3635,Thriller
3698,Action
3752,Adventure
3932,Horror
3957,Action
4238,Crime
4322,Drama
4407,War
4663,Comedy
4826,Adventure
4898,Mystery
5155,Action
5541,Action
5788,Drama
6002,Drama
6040,Horror
6214,Drama
6218,Comedy
6370,Drama
6721,Drama
7009,Drama
7061,Drama
7093,Comedy
7118,War
7265,Drama
7311,Romance
8241,Comedy
8385,Comedy
8387,Crime
8738,Comedy
8919,Fantasy
27705,Action
27790,Children
31038,Romance
31193,Animation
32469,Crime
47099,Drama
48322,Documentary
50800,Thriller
51545,Thriller
54004,Romance
55207,Drama
65601,Horror
71304,Horror
72489,Thriller
74510,Thriller
78266,Horror
79224,Children
80553,Drama
84716,Comedy
91261,Drama
93022,Crime
93510,Action
100277,Romance
100882,Comedy
101076,Sci-Fi
